id,Listening_Time_minutes
861143,52.982098
861144,77.8847
861145,16.347887
861146,43.976933
861147,44.261364
861148,63.507225
861149,76.864075
861150,60.617134
861151,14.366661
861152,36.143105
861153,20.742844
861154,35.694786
861155,34.918148
861156,3.583848
861157,3.7239318
861158,44.151535
861159,24.89368
861160,18.735563
861161,83.265915
861162,42.220158
861163,66.18773
861164,44.63831
861165,22.951408
861166,35.154476
861167,82.191376
861168,45.047916
861169,40.32695
861170,44.43909
861171,23.200352
861172,72.8125
861173,5.225173
861174,36.368153
861175,71.135315
861176,57.50028
861177,46.937088
861178,73.90899
861179,67.14491
861180,38.745945
861181,24.978432
861182,4.5134325
861183,43.34463
861184,38.16961
861185,41.576786
861186,2.7030408
861187,17.737972
861188,73.3689
861189,39.13281
861190,40.36278
861191,46.062443
861192,18.532387
861193,47.46178
861194,80.880554
861195,22.923027
861196,74.388
861197,40.624836
861198,43.957184
861199,27.205498
861200,7.168437
861201,76.122246
861202,56.700592
861203,19.96658
861204,35.79769
861205,70.69192
861206,28.057623
861207,63.654133
861208,10.972936
861209,30.527931
861210,43.418804
861211,88.01691
861212,35.42306
861213,61.576035
861214,14.130477
861215,29.523373
861216,67.29853
861217,54.95777
861218,18.166023
861219,12.875724
861220,44.957928
861221,27.948002
861222,74.65446
861223,26.494722
861224,29.44565
861225,43.008083
861226,59.76032
861227,66.45999
861228,29.333668
861229,72.0685
861230,87.80573
861231,39.06229
861232,54.746044
861233,43.12678
861234,24.015278
861235,82.59646
861236,30.008774
861237,32.88715
861238,50.22089
861239,26.288706
861240,35.267677
861241,60.726734
861242,29.667347
861243,51.197445
861244,37.636295
861245,51.012794
861246,74.05722
861247,52.360718
861248,26.743727
861249,61.94099
861250,36.3419
861251,66.86949
861252,42.70591
861253,91.07116
861254,34.65361
861255,45.040634
861256,49.70238
861257,12.075237
861258,88.59619
861259,51.923702
861260,62.023685
861261,66.00302
861262,73.0767
861263,55.609486
861264,61.834164
861265,46.08511
861266,49.02006
861267,55.72461
861268,86.92085
861269,89.32939
861270,52.717693
861271,61.15653
861272,60.592346
861273,37.296688
861274,41.259663
861275,39.51251
861276,46.329174
861277,44.836746
861278,91.272
861279,69.43393
861280,9.255777
861281,20.978071
861282,9.915746
861283,37.068283
861284,13.13284
861285,25.979864
861286,45.090336
861287,40.479786
861288,25.573824
861289,21.132715
861290,27.819033
861291,80.433075
861292,72.37112
861293,10.107137
861294,55.11304
861295,82.83905
861296,44.55608
861297,85.81384
861298,15.419399
861299,65.38329
861300,46.77326
861301,61.048763
861302,46.736248
861303,70.5538
861304,1.9444842
861305,19.202396
861306,47.96447
861307,41.901497
861308,45.77991
861309,57.61503
861310,72.2126
861311,68.17709
861312,41.023655
861313,52.439007
861314,49.958965
861315,92.41915
861316,12.190822
861317,40.690445
861318,42.797432
861319,29.696941
861320,59.09052
861321,51.416435
861322,28.779593
861323,41.927692
861324,55.44036
861325,41.350025
861326,38.025524
861327,7.296399
861328,22.298721
861329,9.297356
861330,53.399235
861331,20.43362
861332,48.64151
861333,2.5289152
861334,39.188984
861335,40.227108
861336,8.211061
861337,37.525753
861338,63.476906
861339,36.354122
861340,31.450178
861341,45.228153
861342,49.17243
861343,48.001545
861344,28.64568
861345,5.4061837
861346,83.109924
861347,49.546696
861348,41.36839
861349,13.709886
861350,60.940807
861351,8.629026
861352,48.57167
861353,3.5614805
861354,37.41137
861355,21.963339
861356,16.789858
861357,6.243992
861358,41.074368
861359,45.299488
861360,30.520676
861361,29.497246
861362,47.733707
861363,70.86738
861364,29.202677
861365,30.832153
861366,53.863377
861367,76.73724
861368,91.63803
861369,87.995926
861370,44.57504
861371,46.656555
861372,88.7905
861373,39.358715
861374,90.7168
861375,40.866093
861376,14.9802065
861377,60.78554
861378,47.732998
861379,64.425156
861380,6.7750297
861381,65.38236
861382,50.670998
861383,4.6389446
861384,22.031086
861385,25.564016
861386,69.41742
861387,56.835064
861388,59.901054
861389,27.10061
861390,44.37998
861391,30.38656
861392,79.91571
861393,21.959188
861394,19.627247
861395,76.83153
861396,35.411114
861397,32.488365
861398,3.3013167
861399,44.819965
861400,24.582458
861401,82.407074
861402,88.878815
861403,51.477863
861404,52.326595
861405,28.796265
861406,12.946738
861407,27.257124
861408,43.695107
861409,12.763409
861410,13.912433
861411,11.744313
861412,45.536156
861413,74.8959
861414,6.896638
861415,28.272663
861416,65.175446
861417,73.99935
861418,35.768288
861419,43.675343
861420,24.754444
861421,82.14484
861422,37.74379
861423,78.92203
861424,67.26512
861425,4.784694
861426,38.877895
861427,71.354294
861428,5.170711
861429,30.744406
861430,7.3248763
861431,23.43835
861432,56.570095
861433,57.115376
861434,73.63317
861435,34.404995
861436,92.82082
861437,57.1769
861438,89.415924
861439,64.12613
861440,64.31284
861441,72.34895
861442,37.837437
861443,39.40427
861444,79.24393
861445,65.53955
861446,98.55101
861447,60.74591
861448,45.162605
861449,42.675137
861450,71.227
861451,51.81771
861452,41.60849
861453,25.041903
861454,43.649227
861455,33.330387
861456,19.543472
861457,32.516254
861458,35.83462
861459,49.45592
861460,43.90776
861461,26.981672
861462,16.009613
861463,36.48794
861464,36.706093
861465,90.881615
861466,49.94118
861467,22.660402
861468,34.094337
861469,34.33347
861470,46.73733
861471,30.034998
861472,62.474472
861473,62.006
861474,59.209538
861475,47.267235
861476,4.452502
861477,72.966675
861478,10.168942
861479,55.71834
861480,67.45285
861481,84.06248
861482,75.85271
861483,88.339905
861484,2.5260344
861485,48.5146
861486,51.344044
861487,31.26706
861488,32.966457
861489,30.519567
861490,8.675072
861491,28.311186
861492,56.125423
861493,15.763182
861494,21.900343
861495,47.48303
861496,7.187428
861497,41.977165
861498,42.01151
861499,34.610577
861500,78.00803
861501,51.382015
861502,23.813496
861503,42.297863
861504,37.65707
861505,51.604507
861506,1.8436421
861507,6.8879714
861508,19.329021
861509,78.0126
861510,99.03601
861511,53.833027
861512,20.65587
861513,27.990002
861514,86.71943
861515,28.809977
861516,24.551867
861517,39.918194
861518,79.00044
861519,5.5130873
861520,40.430508
861521,40.632275
861522,51.64363
861523,19.448444
861524,45.188324
861525,43.79291
861526,49.216217
861527,24.60768
861528,48.922764
861529,43.498898
861530,18.871075
861531,15.7358675
861532,68.49948
861533,45.328693
861534,38.762722
861535,38.57425
861536,9.352362
861537,41.03539
861538,74.939224
861539,62.875668
861540,44.68724
861541,56.18682
861542,72.15657
861543,67.18118
861544,29.521957
861545,69.12532
861546,53.71896
861547,9.474423
861548,41.51605
861549,75.13002
861550,87.75456
861551,27.173082
861552,35.192875
861553,28.695461
861554,60.37419
861555,31.637936
861556,9.128343
861557,36.966522
861558,26.405329
861559,45.944614
861560,51.637882
861561,38.080048
861562,34.472935
861563,61.299305
861564,4.4974456
861565,39.076977
861566,70.11095
861567,47.24473
861568,6.1368413
861569,42.125446
861570,67.51053
861571,89.64041
861572,25.300474
861573,19.309872
861574,98.71756
861575,14.873339
861576,62.8422
861577,31.833004
861578,6.8837576
861579,63.025776
861580,75.2168
861581,9.638224
861582,64.123924
861583,67.9969
861584,67.27254
861585,42.650707
861586,64.702736
861587,31.510803
861588,71.55799
861589,66.49661
861590,12.96574
861591,70.988525
861592,14.022865
861593,43.97524
861594,46.552105
861595,62.3915
861596,51.34613
861597,66.15451
861598,23.988699
861599,85.08769
861600,38.420536
861601,56.02235
861602,60.71455
861603,57.469204
861604,59.47025
861605,44.179924
861606,38.196774
861607,17.927605
861608,53.906544
861609,9.254999
861610,8.051646
861611,2.3372607
861612,32.64417
861613,23.746475
861614,26.87818
861615,38.843815
861616,91.85751
861617,86.84895
861618,25.77782
861619,42.480534
861620,56.45859
861621,41.843655
861622,29.37245
861623,2.8622932
861624,91.59321
861625,54.05454
861626,50.75902
861627,42.047695
861628,5.4461293
861629,15.231758
861630,36.691364
861631,13.7308855
861632,18.559336
861633,47.92892
861634,63.889595
861635,54.73106
861636,82.5267
861637,71.1509
861638,61.484684
861639,44.726765
861640,41.165962
861641,44.7252
861642,89.68204
861643,4.6297727
861644,98.676056
861645,65.77012
861646,80.45197
861647,69.80415
861648,3.9532208
861649,2.0040383
861650,40.450443
861651,42.9195
861652,65.54437
861653,65.65973
861654,27.378902
861655,70.55033
861656,70.00061
861657,78.057045
861658,19.829264
861659,27.862213
861660,76.478134
861661,76.71478
861662,53.147385
861663,45.850414
861664,42.516346
861665,54.915257
861666,72.766136
861667,45.366673
861668,51.009457
861669,3.7023559
861670,46.96045
861671,17.061724
861672,83.05253
861673,8.570435
861674,25.768778
861675,94.751465
861676,89.7361
861677,90.41992
861678,28.306637
861679,13.713591
861680,30.406258
861681,65.96154
861682,31.161427
861683,75.06103
861684,48.264362
861685,40.441006
861686,46.104836
861687,90.443344
861688,14.722335
861689,84.082275
861690,95.32292
861691,47.917286
861692,48.160713
861693,48.432163
861694,46.69566
861695,47.637074
861696,67.16588
861697,32.108448
861698,48.170948
861699,27.69274
861700,40.502293
861701,85.49353
861702,23.033037
861703,48.304142
861704,55.390892
861705,75.10066
861706,60.317562
861707,44.420315
861708,12.0917
861709,51.496098
861710,76.40816
861711,20.91911
861712,81.21059
861713,34.933743
861714,62.857864
861715,58.69759
861716,73.88997
861717,7.56405
861718,89.99447
861719,10.996461
861720,22.736843
861721,38.50848
861722,12.03375
861723,43.21925
861724,80.349495
861725,42.57922
861726,26.757565
861727,21.230856
861728,35.575012
861729,76.64807
861730,10.5741005
861731,40.779427
861732,44.33468
861733,50.73943
861734,67.838776
861735,36.912792
861736,34.43303
861737,46.024944
861738,40.157066
861739,38.91087
861740,66.25805
861741,15.494123
861742,40.08155
861743,28.687567
861744,18.738424
861745,36.847008
861746,26.274576
861747,29.06111
861748,8.273125
861749,41.376186
861750,62.916157
861751,71.27202
861752,2.886873
861753,82.47757
861754,41.813084
861755,61.502544
861756,53.833035
861757,32.93382
861758,79.31152
861759,82.5878
861760,40.01108
861761,14.61466
861762,2.5561953
861763,80.42909
861764,50.560436
861765,21.043976
861766,23.092005
861767,21.111862
861768,21.420687
861769,65.916466
861770,65.688835
861771,39.81728
861772,71.62642
861773,31.465532
861774,77.64521
861775,34.683323
861776,2.4782157
861777,45.56976
861778,90.66905
861779,23.88091
861780,45.189137
861781,23.066948
861782,19.536852
861783,14.7288885
861784,24.587658
861785,44.955433
861786,48.357533
861787,15.109395
861788,38.750896
861789,37.826004
861790,39.920597
861791,7.8591757
861792,59.955288
861793,19.893423
861794,61.367657
861795,35.78283
861796,52.863403
861797,26.9964
861798,37.409332
861799,72.04938
861800,20.624481
861801,66.39597
861802,9.7418995
861803,46.909916
861804,4.9437804
861805,63.693462
861806,81.38893
861807,35.871796
861808,18.681864
861809,63.15225
861810,74.5353
861811,65.40386
861812,25.060823
861813,48.560772
861814,50.32256
861815,9.338977
861816,14.549189
861817,57.383877
861818,68.538055
861819,62.552555
861820,14.811354
861821,49.721836
861822,45.493687
861823,9.386925
861824,44.226883
861825,87.02203
861826,84.2
861827,41.378002
861828,47.218044
861829,67.95602
861830,22.275166
861831,72.721504
861832,50.515827
861833,50.533787
861834,8.667027
861835,14.669899
861836,67.41814
861837,69.907715
861838,73.415184
861839,64.77306
861840,44.525238
861841,2.386201
861842,96.66764
861843,80.0227
861844,78.5213
861845,69.18002
861846,15.59855
861847,93.02674
861848,53.707935
861849,71.77113
861850,96.413284
861851,22.49912
861852,71.16374
861853,85.0603
861854,47.52602
861855,70.959915
861856,36.6449
861857,21.052868
861858,2.0119824
861859,2.6587791
861860,62.344807
861861,68.41899
861862,30.10267
861863,55.037968
861864,33.950783
861865,8.258906
861866,90.94794
861867,46.824512
861868,5.54931
861869,42.678474
861870,84.84828
861871,62.906605
861872,44.388687
861873,50.900253
861874,10.736054
861875,66.90938
861876,54.738255
861877,41.436558
861878,52.296665
861879,1.5641441
861880,27.957842
861881,43.750042
861882,31.081043
861883,63.49462
861884,26.805986
861885,17.580946
861886,35.515705
861887,45.18346
861888,62.374714
861889,68.14863
861890,46.065125
861891,40.902794
861892,11.644311
861893,41.24979
861894,70.28165
861895,72.03056
861896,75.20285
861897,21.410131
861898,28.47424
861899,42.511917
861900,74.60582
861901,74.85886
861902,78.51114
861903,39.177036
861904,15.118711
861905,43.917046
861906,43.19305
861907,37.813934
861908,28.513258
861909,90.75708
861910,44.5416
861911,26.082893
861912,72.22485
861913,7.696287
861914,37.65023
861915,57.517162
861916,33.11637
861917,66.82188
861918,6.1875796
861919,7.3411536
861920,68.076904
861921,47.459454
861922,11.119804
861923,3.1987011
861924,64.402885
861925,68.171234
861926,63.189358
861927,80.66078
861928,16.370079
861929,36.38859
861930,33.1265
861931,95.93658
861932,75.63637
861933,47.46783
861934,16.09652
861935,45.521946
861936,91.97966
861937,51.22364
861938,48.909428
861939,14.952393
861940,36.33219
861941,36.083717
861942,46.306995
861943,24.691036
861944,26.004808
861945,53.89887
861946,49.160526
861947,35.276997
861948,49.305775
861949,45.995876
861950,32.181297
861951,63.812695
861952,64.88809
861953,24.142857
861954,13.573993
861955,59.9606
861956,80.42827
861957,71.30973
861958,40.04949
861959,71.796616
861960,78.689926
861961,7.439401
861962,33.026714
861963,46.27732
861964,46.524227
861965,82.340454
861966,18.365017
861967,69.5798
861968,41.750378
861969,25.156553
861970,82.18029
861971,14.430395
861972,64.739685
861973,42.722202
861974,9.149566
861975,20.4101
861976,20.294699
861977,36.51289
861978,75.48958
861979,29.683949
861980,91.15691
861981,84.07257
861982,36.649826
861983,45.79661
861984,62.747173
861985,44.528156
861986,37.958622
861987,21.097784
861988,76.750244
861989,8.287815
861990,66.15028
861991,58.050323
861992,42.482136
861993,48.475067
861994,74.72887
861995,52.141266
861996,21.396189
861997,19.014334
861998,4.3776865
861999,21.967926
862000,70.7875
862001,32.18297
862002,25.134386
862003,37.10112
862004,56.755177
862005,66.60429
862006,19.503225
862007,68.38093
862008,24.190542
862009,73.660904
862010,35.68327
862011,48.878647
862012,15.979925
862013,10.933785
862014,22.27049
862015,46.245228
862016,59.49631
862017,44.6303
862018,84.36192
862019,63.420246
862020,27.934303
862021,64.08916
862022,39.756176
862023,80.219894
862024,31.268147
862025,2.00831
862026,46.526768
862027,71.82594
862028,38.04057
862029,58.177044
862030,16.090063
862031,47.141262
862032,92.981316
862033,44.99001
862034,41.52129
862035,43.654217
862036,93.26016
862037,33.236637
862038,43.998158
862039,20.876547
862040,63.72568
862041,58.87585
862042,44.73599
862043,3.8829126
862044,63.26466
862045,77.188736
862046,39.985447
862047,14.775946
862048,53.249416
862049,37.991642
862050,14.347279
862051,42.021236
862052,89.21146
862053,64.73203
862054,23.799177
862055,90.06358
862056,7.875667
862057,59.014683
862058,22.46674
862059,69.86623
862060,73.46849
862061,45.61784
862062,77.30196
862063,35.70659
862064,11.681316
862065,96.679184
862066,75.86695
862067,67.86783
862068,58.90111
862069,48.56352
862070,52.054672
862071,89.238754
862072,46.1988
862073,64.493835
862074,83.02162
862075,72.6951
862076,46.62919
862077,18.755524
862078,2.8348565
862079,17.946243
862080,15.635068
862081,45.9231
862082,71.78175
862083,61.81007
862084,15.579703
862085,3.6536603
862086,36.45305
862087,16.856424
862088,9.077906
862089,68.90921
862090,83.37692
862091,35.4598
862092,35.83627
862093,45.512665
862094,71.14395
862095,82.616325
862096,48.117844
862097,52.554207
862098,42.622875
862099,20.207329
862100,55.253513
862101,74.700806
862102,25.116997
862103,62.51252
862104,34.373444
862105,52.521374
862106,11.844626
862107,88.37787
862108,34.36529
862109,76.57865
862110,86.481155
862111,74.50602
862112,60.00236
862113,27.637505
862114,58.657093
862115,53.265804
862116,21.505384
862117,37.11872
862118,11.786532
862119,28.227577
862120,60.54058
862121,71.67805
862122,44.3014
862123,67.53709
862124,74.40901
862125,58.309616
862126,78.16228
862127,41.20785
862128,94.85025
862129,40.271137
862130,9.2432995
862131,9.528908
862132,63.636677
862133,61.684803
862134,9.931816
862135,91.86614
862136,21.720778
862137,39.173088
862138,72.31023
862139,38.405582
862140,65.355675
862141,87.15973
862142,10.479729
862143,70.17058
862144,53.09149
862145,19.611248
862146,18.023996
862147,42.14841
862148,45.41921
862149,35.21352
862150,44.427845
862151,24.658396
862152,48.316555
862153,14.101922
862154,49.30691
862155,53.90744
862156,31.084383
862157,9.887487
862158,33.847153
862159,3.806079
862160,53.512997
862161,70.9621
862162,49.881107
862163,41.531338
862164,58.200207
862165,34.67191
862166,43.72518
862167,55.20209
862168,35.679832
862169,32.718155
862170,24.265978
862171,36.679977
862172,57.683372
862173,67.47294
862174,68.99994
862175,79.6738
862176,41.876854
862177,5.576713
862178,33.2962
862179,24.861855
862180,65.4523
862181,19.733288
862182,84.14589
862183,80.34019
862184,60.726353
862185,33.317863
862186,70.46769
862187,60.54604
862188,51.425396
862189,51.130898
862190,59.334415
862191,8.964516
862192,78.1178
862193,24.272156
862194,10.839319
862195,78.861145
862196,31.698013
862197,45.27425
862198,80.82242
862199,3.5814037
862200,33.503162
862201,56.432247
862202,19.942558
862203,47.808346
862204,78.16584
862205,8.710767
862206,41.1253
862207,51.072796
862208,80.0439
862209,36.062527
862210,94.19295
862211,83.26697
862212,89.47434
862213,50.949303
862214,35.345074
862215,63.20622
862216,46.52837
862217,47.190052
862218,24.33639
862219,9.290431
862220,36.532574
862221,58.739563
862222,34.48861
862223,49.656376
862224,79.66611
862225,38.766293
862226,67.99723
862227,20.638626
862228,35.111046
862229,19.16802
862230,60.36098
862231,76.9962
862232,48.056484
862233,76.63613
862234,22.333744
862235,7.6906486
862236,75.07428
862237,37.814533
862238,38.270023
862239,3.5526354
862240,28.70929
862241,75.59847
862242,24.361816
862243,45.701256
862244,5.647004
862245,4.021854
862246,65.08338
862247,6.735938
862248,46.106174
862249,21.321396
862250,97.040054
862251,42.176495
862252,27.647291
862253,45.944065
862254,19.57929
862255,58.150234
862256,70.47641
862257,22.128038
862258,50.825855
862259,68.234116
862260,6.5556464
862261,46.078697
862262,70.87894
862263,60.060062
862264,23.73269
862265,72.724594
862266,58.27197
862267,46.722275
862268,26.034761
862269,26.339193
862270,42.71282
862271,14.294806
862272,82.15216
862273,37.256943
862274,39.417923
862275,44.001396
862276,57.22347
862277,47.623714
862278,6.6768484
862279,16.803637
862280,6.8508344
862281,45.961483
862282,21.405138
862283,81.42187
862284,25.788813
862285,19.991829
862286,40.158207
862287,53.445248
862288,11.08602
862289,51.001194
862290,29.60617
862291,50.650654
862292,3.7685533
862293,77.705055
862294,99.831024
862295,37.053303
862296,39.243732
862297,44.212887
862298,41.68337
862299,51.353523
862300,26.796082
862301,33.795567
862302,16.358734
862303,3.7182512
862304,70.24677
862305,47.2467
862306,80.06022
862307,60.64542
862308,9.879119
862309,81.51076
862310,43.970364
862311,50.178974
862312,46.20805
862313,93.224594
862314,81.19886
862315,3.3282442
862316,10.7099905
862317,63.198433
862318,22.221275
862319,4.723389
862320,20.911842
862321,44.11616
862322,31.249632
862323,25.49255
862324,42.833424
862325,28.025234
862326,23.903004
862327,28.922295
862328,51.20612
862329,77.721985
862330,8.014654
862331,56.43957
862332,18.943737
862333,14.762501
862334,27.513182
862335,37.877083
862336,70.98971
862337,39.217552
862338,82.390564
862339,38.429768
862340,33.61277
862341,13.017104
862342,59.73514
862343,55.69155
862344,17.861015
862345,52.75435
862346,41.27212
862347,24.685541
862348,48.687984
862349,47.838245
862350,9.945084
862351,34.178623
862352,90.01769
862353,42.234142
862354,49.369663
862355,30.457512
862356,64.21583
862357,11.194052
862358,36.644466
862359,28.12702
862360,37.682858
862361,59.277782
862362,35.013588
862363,45.739994
862364,74.33993
862365,5.522861
862366,50.041454
862367,78.21735
862368,51.628323
862369,85.22528
862370,41.45879
862371,75.051926
862372,46.012615
862373,61.178738
862374,63.750427
862375,9.507647
862376,53.891537
862377,69.86734
862378,68.11128
862379,46.856686
862380,64.781685
862381,6.6951666
862382,67.31258
862383,26.296696
862384,42.33801
862385,75.136795
862386,56.34724
862387,21.929647
862388,43.952206
862389,76.82818
862390,66.267105
862391,77.51549
862392,61.473263
862393,88.04384
862394,42.457058
862395,8.463442
862396,37.536343
862397,48.08437
862398,10.076316
862399,33.57952
862400,46.95356
862401,23.500164
862402,31.976646
862403,44.537533
862404,41.63464
862405,71.1494
862406,11.275039
862407,8.960941
862408,72.96504
862409,42.907032
862410,39.635822
862411,69.73751
862412,27.24681
862413,18.701777
862414,27.715597
862415,40.53125
862416,78.27952
862417,90.07788
862418,22.605
862419,59.56521
862420,4.754355
862421,7.664712
862422,61.892773
862423,58.59848
862424,11.590538
862425,25.41412
862426,51.75765
862427,3.4462674
862428,64.77035
862429,71.06424
862430,48.506977
862431,50.63017
862432,32.29427
862433,19.893978
862434,26.274693
862435,64.89404
862436,72.79572
862437,29.441212
862438,85.93241
862439,18.433653
862440,81.8889
862441,38.24799
862442,53.49535
862443,45.14039
862444,43.976986
862445,59.759293
862446,78.513
862447,74.14587
862448,70.87206
862449,33.879696
862450,33.900642
862451,66.27126
862452,29.417902
862453,74.7476
862454,51.757263
862455,93.30633
862456,33.539978
862457,20.164146
862458,5.002526
862459,31.269833
862460,24.359425
862461,34.164722
862462,12.516412
862463,68.45691
862464,9.838693
862465,48.190388
862466,32.571285
862467,32.377487
862468,42.133533
862469,73.6249
862470,53.18256
862471,76.29035
862472,8.7107315
862473,56.053936
862474,45.28612
862475,60.463165
862476,47.670315
862477,64.56339
862478,36.766888
862479,97.51831
862480,76.33734
862481,64.81553
862482,28.646975
862483,76.48346
862484,75.66756
862485,63.71205
862486,40.00194
862487,50.435078
862488,59.595905
862489,44.836742
862490,42.88309
862491,69.76056
862492,42.41446
862493,39.67513
862494,75.806335
862495,11.777235
862496,21.282932
862497,62.2514
862498,71.02556
862499,58.644756
862500,62.457523
862501,37.681107
862502,27.201532
862503,73.05116
862504,81.78421
862505,36.091015
862506,84.8295
862507,39.948544
862508,22.11756
862509,26.25282
862510,44.226383
862511,43.135204
862512,16.177977
862513,47.722343
862514,47.239117
862515,77.11853
862516,52.845425
862517,23.275698
862518,88.72145
862519,67.20003
862520,50.766148
862521,10.202959
862522,36.399845
862523,44.143646
862524,21.01207
862525,57.031113
862526,24.550182
862527,33.301086
862528,74.71896
862529,79.48941
862530,68.39043
862531,23.97125
862532,27.618235
862533,57.207813
862534,40.474804
862535,56.683086
862536,21.962704
862537,46.17984
862538,14.008132
862539,43.600628
862540,45.216087
862541,39.82064
862542,28.898699
862543,11.723793
862544,65.0276
862545,39.51724
862546,10.260471
862547,65.96884
862548,59.703907
862549,45.885426
862550,13.287786
862551,71.02121
862552,36.144505
862553,84.53352
862554,29.367058
862555,68.55202
862556,22.51756
862557,36.694477
862558,17.837357
862559,42.824955
862560,70.08275
862561,30.728563
862562,42.201435
862563,72.64307
862564,20.52708
862565,59.140396
862566,64.79382
862567,32.929527
862568,33.04132
862569,72.4039
862570,31.620274
862571,43.34261
862572,61.245052
862573,26.983248
862574,1.5754207
862575,59.812717
862576,35.416004
862577,51.84462
862578,8.273198
862579,13.288118
862580,37.49892
862581,66.31774
862582,2.761433
862583,65.95811
862584,1.5576202
862585,59.066017
862586,37.281082
862587,4.4546533
862588,9.710791
862589,71.05995
862590,53.43355
862591,19.472929
862592,36.542545
862593,60.35027
862594,71.6456
862595,71.40272
862596,33.060738
862597,64.11937
862598,45.413517
862599,87.69948
862600,46.700634
862601,36.80752
862602,85.997604
862603,18.164373
862604,23.267838
862605,87.707565
862606,35.835255
862607,9.449866
862608,62.567295
862609,14.952301
862610,10.152969
862611,57.989536
862612,24.397848
862613,49.66529
862614,9.071454
862615,60.542126
862616,71.94107
862617,50.59918
862618,19.950588
862619,21.629898
862620,61.271812
862621,38.91981
862622,92.91075
862623,42.860622
862624,85.15468
862625,57.07648
862626,47.35506
862627,48.457836
862628,5.6374016
862629,46.047268
862630,53.88482
862631,10.920224
862632,63.45956
862633,24.57652
862634,44.84117
862635,40.506863
862636,7.5653977
862637,60.83856
862638,57.032516
862639,6.8424387
862640,3.2383494
862641,12.433444
862642,80.263824
862643,14.894063
862644,83.9789
862645,60.928883
862646,11.475465
862647,44.95034
862648,27.032646
862649,71.508675
862650,21.872879
862651,52.636288
862652,15.301427
862653,63.390537
862654,47.001163
862655,62.91357
862656,24.027319
862657,59.04891
862658,66.49674
862659,7.5731072
862660,22.750238
862661,73.430984
862662,66.94899
862663,16.084534
862664,79.01926
862665,21.700758
862666,64.53818
862667,69.41627
862668,37.948578
862669,55.454967
862670,28.138462
862671,20.524597
862672,64.02988
862673,41.958076
862674,67.87175
862675,46.704124
862676,42.71646
862677,72.94866
862678,81.6487
862679,25.540564
862680,31.303246
862681,89.84412
862682,31.795612
862683,46.43463
862684,80.162125
862685,27.38398
862686,70.03359
862687,39.773228
862688,39.1855
862689,45.613087
862690,13.897529
862691,58.5005
862692,88.82332
862693,71.21826
862694,43.225487
862695,40.51696
862696,85.241745
862697,4.7024717
862698,38.16784
862699,76.84728
862700,34.120724
862701,18.78574
862702,59.327312
862703,63.68381
862704,40.57537
862705,53.483837
862706,43.587967
862707,17.240162
862708,29.713055
862709,26.462402
862710,12.415164
862711,80.28615
862712,71.47641
862713,38.092785
862714,48.448025
862715,82.466835
862716,29.728807
862717,26.564035
862718,2.7263703
862719,42.63756
862720,13.932699
862721,49.51523
862722,56.093517
862723,51.098923
862724,8.949685
862725,75.93273
862726,48.576305
862727,19.305408
862728,83.74551
862729,11.2568035
862730,92.32982
862731,26.839848
862732,36.419155
862733,27.401611
862734,44.44189
862735,9.392126
862736,74.80783
862737,78.076126
862738,67.268616
862739,39.642464
862740,35.19299
862741,32.253647
862742,4.0254116
862743,76.73804
862744,83.31738
862745,42.185154
862746,17.867208
862747,41.287304
862748,30.17384
862749,55.062725
862750,23.833902
862751,48.88322
862752,76.947685
862753,40.075962
862754,26.88882
862755,63.58392
862756,59.201824
862757,38.236797
862758,76.19733
862759,71.01495
862760,64.107506
862761,15.128272
862762,31.20528
862763,61.99287
862764,78.510574
862765,41.0816
862766,5.6271825
862767,21.175795
862768,49.976963
862769,39.042545
862770,6.4541516
862771,44.37721
862772,92.025085
862773,37.582954
862774,79.61606
862775,39.112774
862776,5.3360114
862777,52.115734
862778,44.861767
862779,9.400725
862780,73.70654
862781,39.82427
862782,20.936142
862783,84.76938
862784,15.950934
862785,38.29586
862786,10.408998
862787,65.06051
862788,70.65132
862789,9.701647
862790,10.396088
862791,55.173687
862792,56.564713
862793,11.387971
862794,16.225815
862795,40.719227
862796,30.188236
862797,90.38931
862798,66.41754
862799,39.44202
862800,42.37225
862801,79.25064
862802,34.082954
862803,78.15291
862804,92.55722
862805,16.40282
862806,15.067313
862807,9.367416
862808,3.8797612
862809,63.743153
862810,62.362988
862811,29.023743
862812,59.667145
862813,4.348856
862814,14.469384
862815,19.84213
862816,51.041462
862817,17.298845
862818,3.1759684
862819,42.973034
862820,32.777695
862821,24.902973
862822,57.82774
862823,76.70746
862824,44.47373
862825,44.799236
862826,25.060581
862827,31.560383
862828,27.707191
862829,38.88033
862830,43.418377
862831,46.55959
862832,47.285427
862833,47.26423
862834,4.908839
862835,13.006686
862836,45.95611
862837,28.113548
862838,51.74557
862839,45.725517
862840,36.150192
862841,40.15276
862842,36.56072
862843,16.690952
862844,38.452442
862845,34.751606
862846,90.28889
862847,46.494343
862848,38.585026
862849,34.921917
862850,5.722494
862851,15.840704
862852,42.151264
862853,79.58162
862854,9.088693
862855,81.29323
862856,7.1746864
862857,10.67797
862858,57.41423
862859,40.105755
862860,27.641397
862861,56.69325
862862,67.7758
862863,42.500347
862864,40.534523
862865,4.9622855
862866,2.7632647
862867,77.845
862868,82.27998
862869,70.887665
862870,33.914333
862871,39.373737
862872,32.826454
862873,46.54038
862874,75.038025
862875,91.929596
862876,54.75142
862877,66.203766
862878,77.95668
862879,59.561077
862880,4.120092
862881,90.93034
